,timestamp,hiv/aids,covid-19,takotsubo cardiomyopathy,colon cancer,tuberculoses,endocarditis,syphilis,diabetes all,multiple myeloma,essential hypertension,sarcoidoses,hepatitis b,ulcerative colitis,crohn’s disease,gastric cancer,chagas disease,ovarian cancer,3545003.0,3716002.0,3723001.0,4308002.0,6142004.0,6471006.0,7973008.0,8357008.0,9126005.0,9829001.0,10743008.0,11072008.0,11381005.0,11654001.0,13746004.0,13791008.0,14304000.0,14669001.0,15188001.0,18193002.0,18718003.0,21134002.0,22193007.0,22298006.0,23502006.0,23919004.0,24693007.0,24700007.0,25458004.0,26544005.0,26889001.0,26929004.0,29384001.0,30811009.0,30989003.0,31384009.0,32398004.0,32798002.0,32914008.0,33308003.0,34840004.0,35489007.0,36971009.0,37340000.0,38936003.0,39400004.0,39621005.0,40095003.0,40733004.0,40930008.0,41982003.0,42345000.0,42399005.0,43116000.0,43364001.0,44054006.0,44695005.0,45352006.0,46635009.0,47004009.0,48661000.0,49049000.0,49601007.0,50829006.0,52448006.0,52702003.0,53741008.0,54150009.0,55300003.0,56265001.0,56317004.0,56925008.0,57182000.0,57406009.0,57676002.0,59927004.0,60032008.0,60862001.0,61462000.0,61599003.0,62315008.0,63102001.0,64226004.0,64766004.0,66383009.0,67362008.0,68172002.0,68449006.0,68566005.0,68962001.0,69322001.0,69896004.0,70076002.0,73211009.0,73442001.0,74732009.0,75694006.0,76376003.0,77547008.0,80690008.0,80967001.0,81308009.0,81498004.0,82639001.0,82991003.0,83901003.0,84017003.0,85828009.0,86044005.0,87486003.0,88092000.0,90708001.0,95891005.0,102480002.0,118940003.0,128601007.0,128609009.0,129103003.0,129565002.0,131148009.0,134407002.0,161156004.0,161891005.0,162076009.0,162315007.0,186748004.0,191736004.0,193000002.0,193093009.0,193462001.0,193570009.0,195967001.0,200936003.0,202852009.0,202882003.0,213257006.0,214264003.0,233604007.0,235856003.0,236620008.0,237602007.0,238539001.0,239873007.0,239965002.0,240131006.0,247592009.0,250084002.0,267045008.0,267953003.0,271587009.0,271596009.0,271767006.0,271832001.0,278040002.0,280816001.0,281794004.0,302226006.0,307496006.0,308925008.0,314983004.0,315642008.0,363058009.0,363346000.0,363406005.0,367391008.0,370143000.0,371081002.0,371405004.0,371632003.0,386033004.0,386806002.0,386807006.0,396275006.0,397540003.0,397803000.0,397825006.0,399068003.0,399122003.0,399269003.0,402234004.0,409622000.0,423849004.0,425772008.0,428061005.0,428281000.0,429040005.0,429340002.0,429360005.0,440630006.0,443694000.0,443892003.0,444312002.0,448589005.0,609599003.0,609600000.0,698247007.0
0,2021-06-25T02:17:42,0,0,0,0,0,0,0,0,5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2021-06-25T02:17:54,0,0,0,0,0,0,0,0,4269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021-09-07T02:37:32,0,1,0,0,0,0,0,0,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2021-09-07T02:38:33,0,0,0,0,0,0,0,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2022-03-15T01:24:28,0,0,0,0,0,0,0,0,3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
